Gene stable ID	Mouse gene stable ID	Mouse gene name	Gene name	Mouse orthology confidence [0 low, 1 high]	%id. target Mouse gene identical to query gene	%id. query gene identical to target Mouse gene
ENSG00000118513	ENSMUSG00000019982	Myb	MYB	1	87.9106	88.6093
ENSG00000126970	ENSMUSG00000035062	Zc4h2	ZC4H2	1	100	100
ENSG00000214078	ENSMUSG00000074643	Cpne1	CPNE1	1	90.5904	91.6045
ENSG00000229809	ENSMUSG00000045251	Zfp688	ZNF688	1	74.6377	75.1825
ENSG00000133739	ENSMUSG00000027550	Lrrcc1	LRRCC1	1	79.845	80.3119
ENSG00000101413	ENSMUSG00000027651	Rprd1b	RPRD1B	1	99.3865	99.3865
ENSG00000147180	ENSMUSG00000025529	Zfp711	ZNF711	1	94.2999	94.5342
ENSG00000086730	ENSMUSG00000040751	Lat2	LAT2	0	48.9712	58.6207
ENSG00000175920	ENSMUSG00000044716	Dok7	DOK7	1	76.7857	67.8947
ENSG00000260027	ENSMUSG00000038721	Hoxb7	HOXB7	1	94.0092	94.0092
ENSG00000133665	ENSMUSG00000021791	Dydc2	DYDC2	0	42.9319	58.9928
ENSG00000099960	ENSMUSG00000022756	Slc7a4	SLC7A4	1	81.4173	81.4173
ENSG00000187605	ENSMUSG00000034832	Tet3	TET3	1	89.5822	89.1847
ENSG00000119718	ENSMUSG00000004788	Eif2b2	EIF2B2	1	93.7322	93.7322
ENSG00000148154	ENSMUSG00000028381	Ugcg	UGCG	1	98.2234	98.2234
ENSG00000135951	ENSMUSG00000060771	Tsga10	TSGA10	1	95.2722	95.4089
ENSG00000165886	ENSMUSG00000025171	Ubtd1	UBTD1	1	98.6784	98.6784
ENSG00000160202	ENSMUSG00000024041	Cryaa	CRYAA	1	94.7977	83.6735
ENSG00000151117	ENSMUSG00000010307	Tmem86a	TMEM86A	1	88.75	88.3817
ENSG00000114956	ENSMUSG00000014554	Dguok	DGUOK	1	75.0903	75.0903
ENSG00000163687	ENSMUSG00000025279	Dnase1l3	DNASE1L3	1	81.6393	80.3226
ENSG00000103342	ENSMUSG00000062203	Gspt1	GSPT1	1	94.6625	94.8113
ENSG00000078487	ENSMUSG00000037108	Zcwpw1	ZCWPW1	1	59.2593	60.9524
ENSG00000196872	ENSMUSG00000026090	2010300C02Rik	KIAA1211L	0	52.079	42.6383
ENSG00000068137	ENSMUSG00000035172	Plekhh3	PLEKHH3	1	93.0643	92.7136
ENSG00000134152	ENSMUSG00000027132	Katnbl1	KATNBL1	1	86.1842	87.6254
ENSG00000072042	ENSMUSG00000066441	Rdh11	RDH11	1	84.5912	85.1266
ENSG00000122958	ENSMUSG00000020078	Vps26a	VPS26A	1	98.4709	89.6936
ENSG00000133878	ENSMUSG00000039661	Dusp26	DUSP26	1	96.6825	96.6825
ENSG00000240694	ENSMUSG00000046204	Pnma2	PNMA2	1	78.2967	78.0822
ENSG00000122359	ENSMUSG00000021866	Anxa11	ANXA11	1	92.8713	93.2406
ENSG00000112367	ENSMUSG00000038417	Fig4	FIG4	1	95.1488	95.1488
ENSG00000168038	ENSMUSG00000040936	Ulk4	ULK4	1	83.2941	83.2941
ENSG00000113108	ENSMUSG00000006050	Sra1	APBB3	1	89.858	91.1523
ENSG00000186952	ENSMUSG00000045036	Tmem232	TMEM232	1	65.449	63.7037
ENSG00000122735	ENSMUSG00000061322	Dnaic1	DNAI1	1	87.34	87.5892
ENSG00000187783	ENSMUSG00000048108	Tmem72	TMEM72	1	84.3636	84.3636
ENSG00000189129	ENSMUSG00000095304	Plac9a	PLAC9	1	72.1649	64.8148
ENSG00000189129	ENSMUSG00000094800	Gm9780	PLAC9	0	72.1649	64.8148
ENSG00000189129	ENSMUSG00000072674	Plac9b	PLAC9	0	72.1649	64.8148
ENSG00000175701	ENSMUSG00000051319	1500011K16Rik	SMIM37	0	38.4058	94.6429
ENSG00000109180	ENSMUSG00000029152	Ociad1	OCIAD1	1	86.1225	85.4251
ENSG00000141570	ENSMUSG00000025578	Cbx8	CBX8	1	87.1465	93.6464
ENSG00000115109	ENSMUSG00000026383	Epb41l5	EPB41L5	1	83.7654	83.9945
ENSG00000204713	ENSMUSG00000021326	Trim27	TRIM27	1	98.8304	98.8304
ENSG00000078804	ENSMUSG00000038375	Trp53inp2	TP53INP2	1	83.6364	83.2579
ENSG00000163517	ENSMUSG00000034245	Hdac11	HDAC11	1	92.219	92.219
ENSG00000119328	ENSMUSG00000038827	Fam206a	FAM206A	1	85.0829	79.7927
ENSG00000013016	ENSMUSG00000024065	Ehd3	EHD3	1	97.3832	97.3832
ENSG00000168081	ENSMUSG00000045731	Pnoc	PNOC	1	81.8182	77.0053
ENSG00000165702	ENSMUSG00000026815	Gfi1b	GFI1B	1	85.1515	77.4105
ENSG00000166394	ENSMUSG00000048065	Cyb5r2	CYB5R2	1	81.8841	77.3973
ENSG00000061676	ENSMUSG00000027002	Nckap1	NCKAP1	1	99.2064	99.2064
ENSG00000102241	ENSMUSG00000067873	Htatsf1	HTATSF1	1	75.4967	75.2972
ENSG00000100348	ENSMUSG00000005354	Txn2	TXN2	1	88.5542	88.5542
ENSG00000221947	ENSMUSG00000067813	Xkr9	XKR9	1	76.6756	76.6756
ENSG00000206052	ENSMUSG00000073514	Dok6	DOK6	1	99.6979	99.6979
ENSG00000073969	ENSMUSG00000034187	Nsf	NSF	1	98.1183	98.1183
ENSG00000156603	ENSMUSG00000027080	Med19	MED19	1	88.5057	94.6721
ENSG00000108671	ENSMUSG00000017428	Psmd11	PSMD11	1	99.763	99.763
ENSG00000204195	ENSMUSG00000015665	Awat1	AWAT1	1	81.7073	81.7073
ENSG00000063854	ENSMUSG00000024158	Hagh	HAGH	1	87.3377	87.055
ENSG00000125355	ENSMUSG00000036502	Tmem255a	TMEM255A	1	95.1289	94.5869
ENSG00000122557	ENSMUSG00000008429	Herpud2	HERPUD2	1	89.4089	89.8515
ENSG00000122299	ENSMUSG00000037965	Zc3h7a	ZC3H7A	1	85.1699	85.2577
ENSG00000111404	ENSMUSG00000092164	Rergl	RERGL	1	80.4878	80.8824
ENSG00000171940	ENSMUSG00000052056	Zfp217	ZNF217	1	70.1336	70.6052
ENSG00000135312	ENSMUSG00000049511	Htr1b	HTR1B	1	92.0513	93.0052
ENSG00000197408	ENSMUSG00000040660	Cyp2b9	CYP2B6	0	71.6904	71.6904
ENSG00000197408	ENSMUSG00000066704	Cyp2b19	CYP2B6	1	74.9491	74.7967
ENSG00000197408	ENSMUSG00000030483	Cyp2b10	CYP2B6	0	77.8004	77.8004
ENSG00000197408	ENSMUSG00000040650	Cyp2b23	CYP2B6	0	74.7454	74.7454
ENSG00000197408	ENSMUSG00000040583	Cyp2b13	CYP2B6	0	71.4868	71.4868
ENSG00000101162	ENSMUSG00000016255	Tubb1	TUBB1	1	91.796	91.796
ENSG00000105655	ENSMUSG00000019139	Isyna1	ISYNA1	1	88.172	88.3303
ENSG00000091651	ENSMUSG00000031697	Orc6	ORC6	1	77.381	74.4275
ENSG00000180815	ENSMUSG00000031303	Map3k15	MAP3K15	1	87.6618	86.4763
ENSG00000104112	ENSMUSG00000032181	Scg3	SCG3	1	88.8889	88.3227
ENSG00000171843	ENSMUSG00000028496	Mllt3	MLLT3	1	98.5916	98.4183
ENSG00000124356	ENSMUSG00000006906	Stambp	STAMBP	1	83.4906	83.4906
ENSG00000187730	ENSMUSG00000029054	Gabrd	GABRD	1	92.0354	92.6503
ENSG00000275688	ENSMUSG00000019122	Ccl9	CCL15-CCL14	0	42.4779	39.3443
ENSG00000275688	ENSMUSG00000018927	Ccl6	CCL15-CCL14	0	41.5929	40.5172
ENSG00000105668	ENSMUSG00000006313	Upk1a	UPK1A	1	73.9927	78.5992
ENSG00000169021	ENSMUSG00000038462	Uqcrfs1	UQCRFS1	0	88.6861	88.6861
ENSG00000101405	ENSMUSG00000027301	Oxt	OXT	1	85.6	85.6
ENSG00000114650	ENSMUSG00000032485	Scap	SCAP	1	91.7123	91.9279
ENSG00000076382	ENSMUSG00000002055	Spag5	SPAG5	1	65.0461	66.6094
ENSG00000140675	ENSMUSG00000030781	Slc5a2	SLC5A2	1	90.4762	90.7463
ENSG00000007216	ENSMUSG00000001095	Slc13a2	SLC13A2	1	70.3588	76.9625
ENSG00000075790	ENSMUSG00000020650	Bcap29	BCAP29	1	55.1724	80
ENSG00000187193	ENSMUSG00000031765	Mt1	MT1X	1	78.6885	78.6885
ENSG00000140743	ENSMUSG00000030878	Cdr2	CDR2	1	88.9868	88.7912
ENSG00000104059	ENSMUSG00000030518	Fam189a1	FAM189A1	1	76.8089	80.3884
ENSG00000167524	ENSMUSG00000037593	BC030499	SGK494	1	54.1463	79.8561
ENSG00000267314	ENSMUSG00000054723	Vmac	AC104532.1	0	86.7647	33.908
ENSG00000101246	ENSMUSG00000038671	Arfrp1	ARFRP1	1	97.0149	97.0149
ENSG00000147654	ENSMUSG00000022339	Ebag9	EBAG9	1	97.1831	97.1831
ENSG00000179115	ENSMUSG00000003808	Farsa	FARSA	1	92.5197	92.5197
ENSG00000165175	ENSMUSG00000008035	Mid1ip1	MID1IP1	1	86.8852	87.3626
ENSG00000117154	ENSMUSG00000040972	Igsf21	IGSF21	1	94.2184	94.0171
ENSG00000167378	ENSMUSG00000041037	Irgq	IRGQ	1	77.5281	82.8473
ENSG00000129235	ENSMUSG00000020803	Txndc17	TXNDC17	1	80.4878	80.4878
ENSG00000198932	ENSMUSG00000043384	Gprasp1	GPRASP1	1	57.6344	59.6882
ENSG00000153086	ENSMUSG00000026348	Acmsd	ACMSD	1	87.2024	87.2024
ENSG00000122678	ENSMUSG00000020474	Polm	POLM	1	53.5433	54.8387
ENSG00000158301	ENSMUSG00000072966	Gprasp2	GPRASP2	1	73.9857	75.0605
ENSG00000179023	ENSMUSG00000078234	Klhdc7a	KLHDC7A	1	68.9833	69.3402
ENSG00000173153	ENSMUSG00000024955	Esrra	ESRRA	1	98.1087	98.3412
ENSG00000180042	ENSMUSG00000049041	Olfr398	AC087498.1	1	81.8471	81.8471
ENSG00000130733	ENSMUSG00000032182	Yipf2	YIPF2	1	77.8481	78.8462
ENSG00000180090	ENSMUSG00000070379	Olfr402	OR3A1	1	82.8571	82.8571
ENSG00000180090	ENSMUSG00000070380	Olfr401	OR3A1	1	81.2698	81.2698
ENSG00000180090	ENSMUSG00000063116	Olfr410	OR3A1	0	84.7619	84.7619
ENSG00000087206	ENSMUSG00000025878	Uimc1	UIMC1	1	75.9388	75.1032
ENSG00000185176	ENSMUSG00000045091	Aqp12	AQP12B	1	70.0326	74.1379
ENSG00000134470	ENSMUSG00000023206	Il15ra	IL15RA	0	38.8102	52.0913
ENSG00000179855	ENSMUSG00000034872	Gipc3	GIPC3	1	85.2564	89.5623
ENSG00000087111	ENSMUSG00000041958	Pigs	PIGS	1	91.8919	91.8919
ENSG00000125962	ENSMUSG00000072969	Armcx5	ARMCX5	1	61.1111	56.2706
ENSG00000108759	ENSMUSG00000046095	Krt32	KRT32	1	80.1339	79.2495
ENSG00000198920	ENSMUSG00000020807	4933427D14Rik	KIAA0753	1	75.5946	76.2252
ENSG00000183723	ENSMUSG00000096188	Cmtm4	CMTM4	1	85.0427	95.6731
ENSG00000082258	ENSMUSG00000026349	Ccnt2	CCNT2	1	86.9863	87.8285
ENSG00000123416	ENSMUSG00000023004	Tuba1b	TUBA1B	1	100	100
ENSG00000133789	ENSMUSG00000031015	Swap70	SWAP70	1	95.0427	95.0427
ENSG00000107560	ENSMUSG00000040022	Rab11fip2	RAB11FIP2	1	88.9098	89.414
ENSG00000079215	ENSMUSG00000005360	Slc1a3	SLC1A3	1	96.679	96.5009
ENSG00000273167	ENSMUSG00000021990	Spata13	AL359736.1	1	71.4932	63.5048
ENSG00000100528	ENSMUSG00000015759	Cnih1	CNIH1	1	100	100
ENSG00000173113	ENSMUSG00000038812	Trmt112	TRMT112	1	80.8	80.8
ENSG00000125319	ENSMUSG00000034773	BC030867	C17orf53	1	63.3694	66.6667
ENSG00000171316	ENSMUSG00000041235	Chd7	CHD7	1	94.8949	95.2445
ENSG00000171033	ENSMUSG00000027499	Pkia	PKIA	1	97.3684	97.3684
ENSG00000185115	ENSMUSG00000100937	1700020D05Rik	NSMCE3	0	64.4737	66.6667
ENSG00000185115	ENSMUSG00000070520	Nsmce3	NSMCE3	1	76.6447	83.5125
ENSG00000142453	ENSMUSG00000032185	Carm1	CARM1	1	97.6974	97.6974
ENSG00000075891	ENSMUSG00000004231	Pax2	PAX2	1	87.8788	88.3249
ENSG00000103460	ENSMUSG00000043668	Tox3	TOX3	1	95.1389	95.3043
ENSG00000101292	ENSMUSG00000050558	Prokr2	PROKR2	1	89.5833	90.2887
ENSG00000173988	ENSMUSG00000021997	Lrrc63	LRRC63	0	53.4923	49.2163
ENSG00000100906	ENSMUSG00000021025	Nfkbia	NFKBIA	1	91.1672	92.0382
ENSG00000163935	ENSMUSG00000006527	Sfmbt1	SFMBT1	1	88.7991	89.1078
ENSG00000152254	ENSMUSG00000005232	G6pc2	G6PC2	1	84.2253	84.2253
ENSG00000285509	ENSMUSG00000037287	Tbcel	AP000646.1	1	63.7317	71.6981
ENSG00000115594	ENSMUSG00000026072	Il1r1	IL1R1	1	68.717	67.8819
ENSG00000213927	ENSMUSG00000096826	Ccl27b	CCL27	0	60.7143	56.6667
ENSG00000213927	ENSMUSG00000073888	Ccl27a	CCL27	0	53.5714	36.5854
ENSG00000213927	ENSMUSG00000095247	Ccl27	CCL27	0	53.5714	44.4444
ENSG00000213927	ENSMUSG00000093828	Ccl27	CCL27	0	53.5714	46.5116
ENSG00000213927	ENSMUSG00000073877	Gm13306	CCL27	0	53.5714	44.4444
ENSG00000124120	ENSMUSG00000017679	Ttpal	TTPAL	1	94.4444	94.1691
ENSG00000186265	ENSMUSG00000052013	Btla	BTLA	1	54.6713	51.634
ENSG00000166889	ENSMUSG00000046139	Patl1	PATL1	1	96.4935	96.4935
ENSG00000261115	ENSMUSG00000057716	Tmem178b	TMEM178B	0	44.2177	93.5252
ENSG00000152990	ENSMUSG00000029090	Adgra3	ADGRA3	1	92.5814	93.3588
ENSG00000152484	ENSMUSG00000029640	Usp12	USP12	1	98.3784	98.3784
ENSG00000163599	ENSMUSG00000026011	Ctla4	CTLA4	1	74.8879	74.8879
ENSG00000175514	ENSMUSG00000044724	Gpr152	GPR152	1	77.8723	71.6243
ENSG00000178395	ENSMUSG00000043429	Ccdc185	CCDC185	1	53.9326	54.1063
ENSG00000154309	ENSMUSG00000030768	Disp1	DISP1	1	84.1207	84.2867
ENSG00000163918	ENSMUSG00000022881	Rfc4	RFC4	1	90.9091	90.6593
ENSG00000270806	ENSMUSG00000035085	1700020L24Rik	C17orf50	1	66.092	60.8466
ENSG00000162819	ENSMUSG00000046836	Brox	BROX	1	91.4842	91.4842
ENSG00000145041	ENSMUSG00000040325	Dcaf1	DCAF1	1	91.639	97.3221
ENSG00000259956	ENSMUSG00000074102	Rbm15b	RBM15B	1	95.7303	96.0541
ENSG00000197888	ENSMUSG00000054630	Ugt2b5	UGT2B17	0	69.2453	69.2453
ENSG00000197888	ENSMUSG00000057425	Ugt2b37	UGT2B17	0	67.3585	67.3585
ENSG00000197888	ENSMUSG00000070704	Ugt2b36	UGT2B17	0	69.6226	69.6226
ENSG00000197888	ENSMUSG00000035836	Ugt2b1	UGT2B17	1	70.7547	70.8885
ENSG00000197888	ENSMUSG00000035811	Ugt2b35	UGT2B17	0	68.4906	68.62
ENSG00000197888	ENSMUSG00000061906	Ugt2b38	UGT2B17	0	68.3019	68.3019
ENSG00000197888	ENSMUSG00000029260	Ugt2b34	UGT2B17	1	68.1132	67.8571
ENSG00000187699	ENSMUSG00000043629	1700019D03Rik	C2orf88	1	57.8947	51.8868
ENSG00000172534	ENSMUSG00000031386	Hcfc1	HCFC1	1	94.398	93.9364
ENSG00000115204	ENSMUSG00000107283	Mpv17	MPV17	1	91.4773	90.4494
ENSG00000041982	ENSMUSG00000028364	Tnc	TNC	1	80.2363	87.469
ENSG00000165841	ENSMUSG00000062624	Cyp2c67	CYP2C19	0	66.7347	66.5988
ENSG00000165841	ENSMUSG00000032808	Cyp2c38	CYP2C19	0	72.0408	72.0408
ENSG00000165841	ENSMUSG00000067231	Cyp2c65	CYP2C19	0	75.7143	75.7143
ENSG00000165841	ENSMUSG00000042248	Cyp2c37	CYP2C19	0	72.449	72.449
ENSG00000165841	ENSMUSG00000067225	Cyp2c54	CYP2C19	0	70.6122	70.6122
ENSG00000165841	ENSMUSG00000092008	Cyp2c69	CYP2C19	1	66.7347	66.5988
ENSG00000165841	ENSMUSG00000003053	Cyp2c29	CYP2C19	0	74.6939	74.6939
ENSG00000165841	ENSMUSG00000067229	Cyp2c66	CYP2C19	0	74.898	74.898
ENSG00000165841	ENSMUSG00000025003	Cyp2c39	CYP2C19	0	73.2653	73.2653
ENSG00000165841	ENSMUSG00000025004	Cyp2c40	CYP2C19	0	66.3265	62.5
ENSG00000052344	ENSMUSG00000030800	Prss8	PRSS8	1	76.0933	76.9911
ENSG00000188051	ENSMUSG00000043664	Tmem221	TMEM221	1	59.4502	75.2174
ENSG00000267360	ENSMUSG00000056592	Zfp658	AC012309.1	0	33.3333	4.50958
ENSG00000267360	ENSMUSG00000030469	Zfp719	AC012309.1	0	28.3333	4.62585
ENSG00000267360	ENSMUSG00000055102	Zfp819	AC012309.1	0	32.5	6.42504
ENSG00000267360	ENSMUSG00000012640	Zfp715	AC012309.1	0	35	4.74041
ENSG00000162630	ENSMUSG00000033849	B3galt2	B3GALT2	1	94.5498	94.5498
ENSG00000026025	ENSMUSG00000026728	Vim	VIM	1	97.4249	97.4249
ENSG00000141295	ENSMUSG00000020877	Scrn2	SCRN2	1	85.8824	85.8824
ENSG00000120832	ENSMUSG00000049038	Mterf2	MTERF2	1	76.3636	76.3636
ENSG00000141294	ENSMUSG00000020878	Lrrc46	LRRC46	1	64.486	64.0867
ENSG00000214193	ENSMUSG00000073758	Sh3d21	SH3D21	0	36.7442	35.6391
ENSG00000182180	ENSMUSG00000049960	Mrps16	MRPS16	1	89.781	91.1111
ENSG00000170633	ENSMUSG00000029474	Rnf34	RNF34	1	87.6676	86.9681
ENSG00000188672	ENSMUSG00000028825	Rhd	RHCE	1	57.3141	57.177
ENSG00000102962	ENSMUSG00000031779	Ccl22	CCL22	1	61.2903	61.9565
ENSG00000140443	ENSMUSG00000005533	Igf1r	IGF1R	1	95.9766	95.8364
ENSG00000122882	ENSMUSG00000021810	Ecd	ECD	1	73.1167	77.2231
ENSG00000104671	ENSMUSG00000031516	Dctn6	DCTN6	1	83.6842	81.5385
ENSG00000100246	ENSMUSG00000022420	Dnal4	DNAL4	1	99.0476	99.0476
ENSG00000198420	ENSMUSG00000036667	Tcaf1	TCAF1	1	90.228	90.1301
ENSG00000258539	ENSMUSG00000030960	Eef1akmt2	AC068896.1	1	88.0597	72.541
ENSG00000113905	ENSMUSG00000022877	Hrg	HRG	1	62.0952	60.8209
ENSG00000189319	ENSMUSG00000030956	Fam53b	FAM53B	1	85.0711	85.0711
ENSG00000213551	ENSMUSG00000021811	Dnajc9	DNAJC9	1	87.6923	88.0309
ENSG00000116809	ENSMUSG00000006215	Zbtb17	ZBTB17	1	90.7407	92.5693
ENSG00000140478	ENSMUSG00000002546	Golga2	GOLGA6D	0	44.1558	29.8246
ENSG00000196388	ENSMUSG00000057054	Inca1	INCA1	1	61.8644	63.2035
ENSG00000181616	ENSMUSG00000042909	Olfr648	OR52H1	1	87.1875	88.2911
ENSG00000052841	ENSMUSG00000027194	Ttc17	TTC17	1	95.5302	90.985
ENSG00000165359	ENSMUSG00000035967	Ints6l	INTS6L	1	89.8955	89.8955
ENSG00000182636	ENSMUSG00000033585	Ndn	NDN	1	83.1776	82.1538
ENSG00000283528	ENSMUSG00000029851	Tcaf2	TCAF2C	0	35.8146	27.7476
ENSG00000179455	ENSMUSG00000070527	Mkrn3	MKRN3	1	56.4103	52.5735
ENSG00000104419	ENSMUSG00000005125	Ndrg1	NDRG1	1	93.6548	93.6548
ENSG00000067533	ENSMUSG00000001305	Rrp15	RRP15	1	71.9858	72.242
ENSG00000121236	ENSMUSG00000072244	Trim6	TRIM6	1	75.7752	80.1229
ENSG00000180974	ENSMUSG00000073914	Olfr677	OR52E4	1	85.5769	85.5769
ENSG00000162814	ENSMUSG00000026611	Spata17	SPATA17	1	75.9003	72.2955
ENSG00000173214	ENSMUSG00000071335	Mfsd4b3	MFSD4B	1	53.4749	78.0282
ENSG00000173214	ENSMUSG00000096687	Mfsd4b4	MFSD4B	1	63.1274	71.5536
ENSG00000173214	ENSMUSG00000039339	Mfsd4b2	MFSD4B	1	54.6332	77.3224
ENSG00000173214	ENSMUSG00000038528	Mfsd4b5	MFSD4B	1	61.39	66.3883
ENSG00000173214	ENSMUSG00000038522	Mfsd4b1	MFSD4B	1	62.9344	76.7059
ENSG00000091140	ENSMUSG00000020664	Dld	DLD	1	94.8919	94.8919
ENSG00000124140	ENSMUSG00000017740	Slc12a5	SLC12A5	1	95.4346	97.4888
ENSG00000103415	ENSMUSG00000004070	Hmox2	HMOX2	1	75.6757	88.8889
ENSG00000166986	ENSMUSG00000040354	Mars	MARS	1	89.6667	88.6813
ENSG00000047410	ENSMUSG00000006005	Tpr	TPR	1	93.8214	91.197
ENSG00000175197	ENSMUSG00000025408	Ddit3	DDIT3	1	77.6042	88.6905
ENSG00000163739	ENSMUSG00000029379	Cxcl3	CXCL1	1	52.3364	56
ENSG00000163739	ENSMUSG00000058427	Cxcl2	CXCL1	0	57.0093	61
ENSG00000163739	ENSMUSG00000029380	Cxcl1	CXCL1	0	55.1402	61.4583
ENSG00000069509	ENSMUSG00000025040	Fundc1	FUNDC1	1	96.129	96.129
ENSG00000115592	ENSMUSG00000006542	Prkag3	PRKAG3	1	84.8671	84.8671
ENSG00000184949	ENSMUSG00000042564	Fam227a	FAM227A	0	47.8328	49.44
ENSG00000131013	ENSMUSG00000015757	Ppil4	PPIL4	1	96.748	96.748
ENSG00000164825	ENSMUSG00000044748	Defb1	DEFB1	0	51.4706	50.7246
ENSG00000130635	ENSMUSG00000026837	Col5a1	COL5A1	1	94.3961	94.3961
ENSG00000276043	ENSMUSG00000001228	Uhrf1	UHRF1	1	71.464	73.6573
ENSG00000124479	ENSMUSG00000040138	Ndp	NDP	1	93.985	95.4198
ENSG00000060718	ENSMUSG00000027966	Col11a1	COL11A1	1	93.8538	93.9579
ENSG00000136888	ENSMUSG00000039105	Atp6v1g1	ATP6V1G1	1	94.9153	94.9153
ENSG00000198326	ENSMUSG00000049692	Tmem239	TMEM239	1	65.1282	84.106
ENSG00000063244	ENSMUSG00000030435	U2af2	U2AF2	1	99.1579	99.1579
ENSG00000136643	ENSMUSG00000089872	Rps6kc1	RPS6KC1	1	78.2364	78.9773
ENSG00000183734	ENSMUSG00000009248	Ascl2	ASCL2	1	69.4301	50.9506
ENSG00000184903	ENSMUSG00000056899	Immp2l	IMMP2L	1	91.4286	91.4286
ENSG00000140263	ENSMUSG00000027227	Sord	SORD	1	81.7927	81.7927
ENSG00000127666	ENSMUSG00000047123	Ticam1	TICAM1	1	54.7753	53.2787
ENSG00000204681	ENSMUSG00000024462	Gabbr1	GABBR1	1	98.6472	98.75
ENSG00000122203	ENSMUSG00000025871	4833439L19Rik	KIAA1191	1	79.6721	80.198
ENSG00000115970	ENSMUSG00000024251	Thada	THADA	1	78.3922	78.999
ENSG00000117697	ENSMUSG00000062510	Nsl1	NSL1	1	67.2598	67.2598
ENSG00000065600	ENSMUSG00000026627	Tmem206	TMEM206	1	76.8856	90.2857
ENSG00000180613	ENSMUSG00000035946	Gsx2	GSX2	1	88.8158	88.5246
ENSG00000114904	ENSMUSG00000021918	Nek4	NEK4	1	72.0571	76.5152
ENSG00000170848	ENSMUSG00000054385	Ceacam2	PSG6	0	34.7126	29.0385
ENSG00000170848	ENSMUSG00000054169	Ceacam10	PSG6	0	18.1609	29.8113
ENSG00000170848	ENSMUSG00000074272	Ceacam1	PSG6	0	36.092	30.1344
ENSG00000124762	ENSMUSG00000023067	Cdkn1a	CDKN1A	1	73.7805	76.1006
ENSG00000141741	ENSMUSG00000002580	Mien1	MIEN1	1	69.8276	70.4348
ENSG00000211956	ENSMUSG00000103939	Ighv3-4	IGHV4-34	0	54.4715	57.265
ENSG00000211956	ENSMUSG00000076676	Ighv12-3	IGHV4-34	0	54.4715	57.265
ENSG00000211956	ENSMUSG00000076670	Ighv3-5	IGHV4-34	0	55.2846	58.1197
ENSG00000211956	ENSMUSG00000094029	Ighv3-3	IGHV4-34	0	57.7236	61.2069
ENSG00000211956	ENSMUSG00000076672	Ighv3-6	IGHV4-34	0	60.1626	63.7931
ENSG00000211956	ENSMUSG00000076674	Ighv3-8	IGHV4-34	1	57.7236	54.1985
ENSG00000211956	ENSMUSG00000093838	Ighv3-1	IGHV4-34	0	57.7236	61.2069
ENSG00000276430	ENSMUSG00000043681	Fam25c	FAM25C	1	79.7753	79.7753
ENSG00000188176	ENSMUSG00000045667	Smtnl2	SMTNL2	1	83.731	84.6491
ENSG00000211951	ENSMUSG00000076733	Ighv8-13	IGHV2-26	0	57.9832	68.3168
ENSG00000211951	ENSMUSG00000102301	Ighv8-2	IGHV2-26	0	57.1429	57.1429
ENSG00000211951	ENSMUSG00000104452	Ighv8-8	IGHV2-26	0	65.5462	65.5462
ENSG00000211951	ENSMUSG00000095117	Ighv8-9	IGHV2-26	0	63.8655	63.8655
ENSG00000211951	ENSMUSG00000095170	Ighv8-11	IGHV2-26	0	62.1849	62.1849
ENSG00000211951	ENSMUSG00000102364	Ighv8-5	IGHV2-26	0	64.7059	64.7059
ENSG00000211951	ENSMUSG00000094505	Ighv8-6	IGHV2-26	0	65.5462	66.1017
ENSG00000211951	ENSMUSG00000096355	Ighv8-4	IGHV2-26	0	55.4622	56.4103
ENSG00000211951	ENSMUSG00000076731	Ighv8-12	IGHV2-26	1	65.5462	65.5462
ENSG00000135482	ENSMUSG00000039810	Zc3h10	ZC3H10	1	97.235	97.0115
ENSG00000122218	ENSMUSG00000026553	Copa	COPA	1	97.7291	98.4477
ENSG00000132481	ENSMUSG00000020773	Trim47	TRIM47	1	88.8715	88.3178
ENSG00000128694	ENSMUSG00000026096	Osgepl1	OSGEPL1	1	85.0242	85.0242
ENSG00000141622	ENSMUSG00000025427	Rnf165	RNF165	1	98.8439	98.5591
ENSG00000129451	ENSMUSG00000030693	Klk10	KLK10	1	67.7536	67.2662
ENSG00000149925	ENSMUSG00000063129	Aldoart2	ALDOA	0	81.3397	93.4066
ENSG00000149925	ENSMUSG00000059343	Aldoart1	ALDOA	0	88.9952	88.7828
ENSG00000149925	ENSMUSG00000030695	Aldoa	ALDOA	1	94.4976	94.4976
ENSG00000185915	ENSMUSG00000047485	Klhl34	KLHL34	1	81.677	81.677
ENSG00000103978	ENSMUSG00000033808	Tmem87a	TMEM87A	1	89.5496	88.75
ENSG00000261221	ENSMUSG00000074405	Zfp865	ZNF865	1	88.0076	88.0907
ENSG00000139641	ENSMUSG00000025366	Esyt1	ESYT1	1	86.4452	88.1868
ENSG00000180878	ENSMUSG00000078611	Gm5901	C11orf42	1	86.4865	86.4865
ENSG00000138079	ENSMUSG00000024131	Slc3a1	SLC3A1	1	80.292	80.292
ENSG00000229117	ENSMUSG00000093674	Rpl41	RPL41	1	100	100
ENSG00000132716	ENSMUSG00000026554	Dcaf8	DCAF8	1	95.1424	96.1083
ENSG00000140749	ENSMUSG00000035004	Igsf6	IGSF6	1	61.4108	62.4473
ENSG00000162735	ENSMUSG00000003464	Pex19	PEX19	1	90.6355	90.6355
ENSG00000167004	ENSMUSG00000027248	Pdia3	PDIA3	1	93.0693	93.0693
